chapter,chapter_url,pdf_name,pdf_url,local_path
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 02 Div 96, Discrimination Based on Sexual Orientation",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art02Division96.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art02Division96.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 02 Div 97, Hate Crimes Training and Tracking",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art02Division97.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art02Division97.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 03 Div 00, No Division Title, Article Title: Firearms - Dangerous Weapons - Explosives - Hazardous Trades",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art03Division00.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art03Division00.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 04 Div 01, General Provisions",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art04Division01.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art04Division01.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 04 Div 02, Weed, Rubbish and Waste Abatement",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art04Division02.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art04Division02.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 04 Div 03, Abatement of Abandoned Properties",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art04Division03.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art04Division03.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 04 Div 04, Graffiti Abatement",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art04Division04.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art04Division04.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 04 Div 05, Public Pay Telephone Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art04Division05.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art04Division05.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 04 Div 06, Public Pay Telephones in the Public Right-of-Way",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art04Division06.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art04Division06.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 04 Div 07, Investigation and Cleanup of Contaminated Property",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art04Division07.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art04Division07.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 04 Div 09, Prohibition of Retail Sale, Retail Gift or Distribution of Novelty Lighters",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art04Division09.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art04Division09.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 04 Div 10, Lead Hazard Prevention and Control Ordinance",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art04Division10.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art04Division10.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 04 Div 11, Registration of Defaulted or Foreclosed Residential Properties",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art04Division11.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art04Division11.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 04 Div 12, Summary Abatement of Unsecured Structure",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art04Division12.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art04Division12.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 06 Div 00, No Division Title, Article Title: Disorderly Conduct, Places and Publications - Gambling",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art06Division00.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art06Division00.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 07 Div 00, No Division Title, Article Title: Soliciting - Begging - Charitable Solicitations",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art07Division00.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art07Division00.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 08 Div 00, No Division Title, Article Title: Minors",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art08Division00.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art08Division00.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 08 Div 01, Curfew Regulations",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art08Division01.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art08Division01.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 08 Div 02, Limits on Use and Possession of Glass Etching Products",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art08Division02.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art08Division02.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 08 Div 03, Restricting the Sale, Advertising and Promotion of Tobacco Products to Minors",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art08Division03.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art08Division03.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 08 Div 04, Safe School Buffer Zones",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art08Division04.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art08Division04.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 08 Div 05, Restricting the Advertising of Alcoholic Beverages to Youth",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art08Division05.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art08Division05.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 08 Div 06, Child Protection Act",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art08Division06.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art08Division06.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 08 Div 07, Restricting the Advertising of Cannabis and Cannabis Products",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art08Division07.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art08Division07.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 09.5 Div 01, General",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art09.5Division01.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art09.5Division01.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 09.5 Div 02, Administration",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art09.5Division02.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art09.5Division02.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,City Clerk Administrative Guidelines,https://www.sandiego.gov/sites/default/files/city_clerk_administrative_guidelines.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\city_clerk_administrative_guidelines.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 09.5 Div 03, Noise Abatement Contract Compliance",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art09.5Division03.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art09.5Division03.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 09.5 Div 04, Limits",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art09.5Division04.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art09.5Division04.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 09.5 Div 05, Public Nuisance Noise",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art09.5Division05.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art09.5Division05.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 09.5 Div 06, Violations and Enforcement",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art09.5Division06.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art09.5Division06.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 09.5 Div 08, Sound Trucks - Loud Speakers - Sound Amplifiers",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art09.5Division08.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art09.5Division08.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 09.0 Div 01, Definitions",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art09Division01.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art09Division01.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 09.0 Div 02, Prohibited Activities within City Sports Facilities",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art09Division02.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art09Division02.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 09.0 Div 03, Ballpark District",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art09Division03.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art09Division03.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 09.0 Div 04, Outfield Park",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art09Division04.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art09Division04.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 09.0 Div 05, Prohibited Activities in QUALCOMM Stadium Parking Facility",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art09Division05.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art09Division05.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 10 Div 01, Short Term Residential Occupancy",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art10Division01.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art10Division01.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 10 Div 02, Hosting Platforms",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art10Division02.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art10Division02.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 11 Div 01, Adoption of the 2022 California Fire Code",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art11Division01.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art11Division01.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 11 Div 02, General Definitions",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art11Division02.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art11Division02.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 11 Div 03, General Precautions Against Fire",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art11Division03.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art11Division03.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 11 Div 04, Emergency Planning and Preparedness",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art11Division04.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art11Division04.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 11 Div 05, Fire Service Features",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art11Division05.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art11Division05.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 11 Div 11, Construction Requirements for Existing Buildings",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art11Division11.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art11Division11.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 11 Div 49, Requirements for Wildland Urban Interface Fire Areas",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art11Division49.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art11Division49.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 11 Div 50, Hazardous Materials - General Provisions",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art11Division50.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art11Division50.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 11 Div 56, Explosives and Fireworks",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art11Division56.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art11Division56.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 11 Div 82, Appendix A through Appendix P",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art11Division82.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art11Division82.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,"Chap 05 Art 11 Div 83, Fire and Harmful Gas Emergency Alarms",http://docs.sandiego.gov/municode/MuniCodeChapter05/Ch05Art11Division83.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\Ch05Art11Division83.pdf
"Chapter 05, Public Safety, Morals and Welfare",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-5,City Clerk Administrative Guidelines,https://www.sandiego.gov/sites/default/files/city_clerk_administrative_guidelines.pdf,municipal_code_pdfs\Chapter_05_Public_Safety_Morals_and_Welfare\city_clerk_administrative_guidelines.pdf
"Chapter 06, Public Works and Property; Public Improvement and Assessment Proceedings",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-6,"Chap 06 Art 01 Div 01, Public Convenience and Necessity Determination",http://docs.sandiego.gov/municode/MuniCodeChapter06/Ch06Art01Division01.pdf,municipal_code_pdfs\Chapter_06_Public_Works_and_Property_Public_Improvement_and_Assessment_Proceedings\Ch06Art01Division01.pdf
"Chapter 06, Public Works and Property; Public Improvement and Assessment Proceedings",https://www.sandiego.gov/city-clerk/officialdocs/municipal-code/chapter-6,"Chap 06 Art 01 Div 02, Disposition of Property Acquired by Delinquent Assessment",http://docs.sandiego.gov/municode/MuniCodeChapter06/Ch06Art01Division02.pdf,municipal_code_pdfs\Chapter_06_Public_Works_and_Property_Public_Improvement_and_Assessment_Proceedings\Ch06Art01Division02.pdf
